query_id,split,query,decision,reason,reviewer,title,summary,target_description,regions,categories,application_period,organization,program_id
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,2026년 하반기 산업부 혁신제품 신규지정 및 추가등록 공고,"우수 중소ㆍ중견기업 개발 제품의 공공시장 진입 지원 및 조달연계 활성화를 위한 “산업부 혁신제품 신규지정 및 추가등록”을 다음과 같이 공고하오니, 많은 관심과 신청 바랍니다. ☞ 아래 요건 中 하나에 해당하는 기업 ① 국가연구개발사업(산업부)을 통해 중소ㆍ중견기업이 개발한 제품 중 산업 및 국가경쟁력 제고에 이바지할 수 있는 제품 ② 에너지협의체를 통한 중소기업기술마켓 인증제품 중 특허 또는 실용신안권을 취득하고 신청기업이 직접 생산하는 제품 ③「세계일류상품 선정 및 제도운영에 관한 요령」에 따라 차세대 세계일류상품으로 지정된 중소ㆍ중견기업 제품 ※ 자세한 지원대상 공고문 참조 ☞ (신규지정) 산업통상부의 산업기술혁신사업 또는 에너지 분야 공동(또는 단독)R&D 등을 통해 개발한 기술을 사업화한 제품 중, 기술 혁신성 및 공공성이 인정되는 제품을 “혁신제품”으로 지정 - (추가등록) 산업통상부 지정 혁신제품 중 규격(모델) 추가 희망 제품을 대상으로 핵심성능 유지 여부 등을 평가하여 추가등록 지원",중소기업,전국,기술,2026-08-24 ~ 2026-10-02,한국산업기술시험원,BIZINFO:PBLN_000000000125783
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,2026년 자이언트캐스팅(다이캐스팅) 부품 시험ㆍ평가ㆍ인증 및 기술지도 지원 시행 공고(자이언트캐스팅 공용센터 기반구축 사업),"지역 자동차부품 산업의 초대형 주조기반 생산기술 확산과 다이캐스팅 부품 경쟁력 강화를 위한 「자이언트캐스팅 공용센터 기반구축사업」의 일환으로 자이언트캐스팅(다이캐스팅) 부품의 시험ㆍ평가ㆍ인증 지원 및 기술지도 지원을 공고하오니, 참여하고자 하는 기업은 아래 절차에 따라 신청하여 주시기 바랍니다. ☞ 자이언트캐스팅(다이캐스팅) 부품 관련 기술개발 및 기업지원 수요기업 ☞ 자이언트캐스팅(다이캐스팅) 부품 시험ㆍ평가ㆍ인증 지원 - 다이캐스팅 공정, 품질, 수명 관련 기술적 문제 등 중소기업의 전반적인 애로기술을 해소를 위한 전문가 매칭 애로기술 지원",중소기업,전국,기술,상시 접수,한국기계연구원,BIZINFO:PBLN_000000000121945
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,[경북] 2026년 중소벤처기업 지식재산권 및 해외인증 지원사업 참가기업 모집 공고,경상북도와 경북경제진흥원에서는 도내 중소ㆍ벤처기업의 기술 경쟁력 향상과 대ㆍ내외 신뢰성 확보를 위해「2026년 중소벤처기업 지식재산권 및 해외인증 지원」사업의 참여기업을 다음과 같이 모집하오니 많은 참여 바랍니다. ☞ 도내 중소ㆍ벤처기업 ☞ 지식재산권 출원 및 해외인증 획득 비용 지원(기업당 최대 500만원) ※ 자세한 지원내용 공고문 참조,중소기업,경북,기술,예산 소진시까지,경상북도경제진흥원,BIZINFO:PBLN_000000000118245
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,2026년 하반기 산업융합 규제샌드박스 사업화 지원 프로그램 지원 대상과제  공고,"「2026년 산업융합 규제샌드박스 사업화 지원 프로그램」 대상과제를 다음과 같이 공고하오니, 프로그램에 참여하고자 하는 기업은 아래 절차에 따라 신청하여 주시기 바랍니다. ☞ 접수 마감일까지 산업융합 규제샌드박스 실증특례/임시허가를 승인받고 사업을 개시(진행ㆍ종료과제)한 중소ㆍ중견기업 ☞ 실증제품 고도화, 성능ㆍ디자인ㆍ공정 개선, 고도화ㆍ개선 시제품 제작 - 시험ㆍ검사ㆍ인증 - 특허/지재권 권리화 - 브랜딩, 마케팅 및 홍보 - 국내외 전시회 참가 등 판로개척",중소기업,전국,기술,2026-08-31 ~ 2026-10-01,한국산업기술진흥원,BIZINFO:PBLN_000000000125904
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,2026년 2차 메카노바이오활성소재 혁신의료기기 실증 기반구축 생물학적 시험평가인증 지원사업 공고(산업혁신기반구축사업),"「국가독성과학연구소 전북첨단바이오연구본부 중개독성연구센터」에서는 산업통상자원부와 전북특별자치도 및 전주시가 함께 지원하는 2026년도 산업혁신 기반 구축 사업의 일환으로, 생물학적 시험평가인증 지원사업을 다음과 같이 공고하오니 의료기기 전ㆍ후방 산업군에 해당하는 중소ㆍ중견기업의 많은 참여 바랍니다. ☞ 의료기기 전ㆍ후방 산업군에 해당하는 전국의 중소ㆍ중견기업 ☞ 설치류 급성전신독성시험 지원(기업당 최대 800만 원 상당)",중소기업,전국,기술,예산 소진시까지,국가독성과학연구소,BIZINFO:PBLN_000000000122268
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,[경기] 2026년 국내ㆍ외 우수 물기술 인ㆍ검증 지원사업 참여기업 모집 공고,"경기도 물기업의 우수제품 및 기술의 신뢰도를 높이고, 시장 경쟁력 강화지원을 위한 2026년 「국내ㆍ외 우수 물기술 인ㆍ검증 지원사업」 참여기업을 다음과 같이 공개 모집합니다. ☞ 경기도 내 본사 또는 공장이 소재한 물기업으로 ’26년 당해 및 직전 연도(’25년)에 국내ㆍ외 물기술 인ㆍ검증 취득을 완료한 기업 ☞ 물관련 기술 및 제품의 우수성 증명을 위해 자발적으로 취득한 국내ㆍ외 물기술 인ㆍ검증 소요 비용 지원 - 인ㆍ검증 신청비, 시험비, 심사비, 법정대리인 선임비 등 - (국내인증) 기업 당 최대 4백만 원 / (해외인증) 기업 당 최대 6백만 원",중소기업,경기,기술,예산 소진시까지,경기환경에너지진흥원,BIZINFO:PBLN_000000000120468
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,[경기] 화성시 2026년 반도체 소부장기업 실증(장비사용료) 지원사업  참여기업 추가모집 공고,"화성산업진흥원에서는 반도체 장비 확보가 어려운 관내 반도체 소ㆍ부ㆍ장 중소ㆍ중견기업을 대상으로 한국나노기술원 연계 반도체 실증(장비사용료) 지원사업을 시행하오니 관내 기업의 많은 관심과 지원 바랍니다. ☞ 화성시 관내 반도체 소ㆍ부ㆍ장 중소ㆍ중견기업 ☞ 반도체 장비 확보가 어려운 관내 소부장기업에 성능평가, 검증 등에 소요되는 장비 사용료 지원 (기업당 최대 9,000천원 지원) ※ 한국나노기술원 장비 활용 必",중소기업,경기,기술,2026-07-21 ~ 2026-09-30,화성산업진흥원,BIZINFO:PBLN_000000000124835
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,2026년 지식재산 경영인증 신청 공고,"지식재산 기본법 제32조제2항 및 발명진흥법 제24조의2 등 관계 법령에 의거하여 ‘지식재산 경영인증’ 신청기업을 아래와 같이 모집합니다. ☞ 중소기업기본법 제2조에 따른 중소기업 ☞ (지식재산처 및 산하 유관기관) 특허ㆍ실용신안ㆍ디자인 우선심사 대상으로 지정, 특허권ㆍ실용신안권ㆍ디자인권에 대한 연차등록료(4∼9년차) 70% 감면 등 지원 - (기술보증기금) 지식재산 경영인증 평가료 지원 - (한국방송광고진흥공사) TV(50%)ㆍ라디오(70%) 방송광고 제작비 지원, TVㆍ라디오 등 방송광고비 70% 할인 지원 - (SGI 서울보증) 중소기업 임직원 교육플랫폼「SGI Edu-Partner」지원, 신용관리 컨설팅 무상 제공(NICE 제휴 컨설팅 비용 지원) 등 지원",중소기업,전국,기타,2026-04-01 ~ 2026-12-31,한국발명진흥회,BIZINFO:PBLN_000000000120566
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,2026년 지식재산경영인증 멘토링 신청 공고,"지식재산처와 한국발명진흥회는 지식재산경영 도입 계획이 있거나, 지식재산 경영에 어려움을 겪고 있는 기업에 대해 지식재산경영 전문가를 파견하여 지식재산 경영인증 추진에 대한 컨설팅을 추진하고 있으니, 많은 신청 바랍니다. ☞ 지식재산 경영 도입 계획 기업, 지식재산 경영에 어려움을 겪고 있는 기업, 인증 신청 후 심사 탈락한 기업 ☞ 지식재산경영 전문가를 파견하여 지식재산 경영인증 추진에 대한 컨설팅 지원",중소기업,전국,경영,2026-04-01 ~ 2026-12-31,한국발명진흥회,BIZINFO:PBLN_000000000120562
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,[울산] 남구 2026년 1차 지역산업위기대응 맞춤형 지원사업 수혜기업 모집 공고,"2026년도 산업통상부와 울산광역시가 지원하는 지역산업위기대응 맞춤형 지원사업 「(울산 남구) 지역산업위기대응 맞춤형 지원사업」를 다음과 같이 추진하오니, 해당 프로그램 참여를 희망하는 중소ㆍ중견기업의 많은 신청 바랍니다. ☞ 석유화학 및 관련 전ㆍ후방산업을 영위하는 중소ㆍ중견기업 - 울산광역시 남구 내 소재하거나, 2026년 내 해당 지역으로 이전 예정인 기업 ※ 자세한 지원대상 공고문 참조 ☞ 기술(시제품 제작, 기술지도, 인증, 특허, 기술경영, IT 융합), 사업화(마케팅, 전시회, 상품홍보, 컨설팅) 지원 ※ 자세한 지원내용 공고문 참조",중소기업,울산,경영,2026-08-31 ~ 2026-09-15,울산테크노파크,BIZINFO:PBLN_000000000125873
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,1단계 1차년도 e-다목적차량 주행안정성 성능평가 기반구축 사업 기업 모집 공고(미래차 탑재모듈 상용화 기반구축),"광주미래차모빌리티진흥원, 한국자동차연구원에서 수행하고 있는 「2026년 e-다목적차량 주행 안정성 성능평가 기반구축」 사업의 일환으로 미래차 탑재모듈 및 핵심 부품의 개발과 고급화를 통한 기술ㆍ사업화 경쟁력 강화를 위해, 대상 기업을 모집하오니 관심 있는 기업의 많은 신청 바랍니다. ☞ e-PBV 관련 부품기업 또는 전ㆍ후방 연관 기업 ☞ 기술, 시험평가, 사업화 지원 - 기술지원 : e-PBV용 핵심부품 시제작 지원, 지식재산권 확보 지원, 설계ㆍ해석 지원, 기업맞춤형 컨설팅 지원, 부품개발 지원 전문 기술지도 - 시험평가 지원 : 시험평가 인증지원(자기인증대응지원 포함) - 사업화 지원 : 국내ㆍ외 전시회 참가 지원, 수출연계 시제작 지원",중소기업,전국,기술,2026-08-28 ~ 2026-09-11,광주미래차모빌리티진흥원,BIZINFO:PBLN_000000000126107
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,[강원] 춘천시 2026년 중소기업 신용보증수수료 지원 사업 공고,"「춘천시 지역경제 촉진 등에 관한 조례」 제10조에 따른 춘천시 소재 중소기업에 대한 2026년도 신용보증수수료 지원 사업을 다음과 같이 공고합니다. ☞ 춘천시 소재 중소기업 (제조업, 정보통신업, 지식산업 영위 기업) ☞ 중소기업의 사업자금 대출담보용 신용보증수수료 지원 - 보증료율의 1% 이내, 기업당 최대 250만원",중소기업,강원,금융,예산 소진시까지,기초자치단체,BIZINFO:PBLN_000000000117582
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,2026년 고신뢰 반도체 상용화를 위한 검증ㆍ확인 지원사업 기업 지원 프로그램 모집 공고,"한국산업기술시험원(KTL)은 경북대학교, 한국팹리스산업협회와 함께 산업통상자원부가 주관하고 있는 「고신뢰 반도체 상용화를 위한 검증ㆍ확인 지원」을 수행하고 있으며, 국내 팹리스 기업의 제품 신뢰성 확보와 상용화 촉진을 위해 아래와 같이 기업지원을 진행하오니, 희망하는 비수도권 소재의 팹리스 기업의 많은 신청 바랍니다. ☞ 고신뢰 반도체 설계 기업(팹리스, IP 전문 기업 등)으로 중소기업 및 중견기업(창업 및 벤처기업 포함)이며, 다음①, ② 요건 중 하나라도 해당하는 기업 - ① 비수도권(서울ㆍ인천ㆍ경기ㆍ해외 제외) 내 본사, 지사, 공장, 연구소 중 1개 이상 소재한 기업 - ② 수도권 기업 중 ‘26년까지 (대구)지능형 반도체 개발지원센터 입주 예정인 기업 ☞ 반도체 검증ㆍ확인(V&V) 지원(최대 2,000만원 이내) - 기능안전 인증 및 기술 대응을 위한 핵심 산출물(Work Product) 생성, FMEDA (Failure Modes, Effects, and Diagnostic Analysis) 분석 및 시뮬레이션 지원 - FTA (Fault Tree Analysis) 등 정량적ㆍ정성적 안전성 분석, 차량용 반도체(ISO 26262) 등 글로벌 표준에 부합하는 프로세스 구축 및 검증 확인 지원 ※ 상기 명시된 항목은 대표적인 예시이며, 수요기업의 개발 단계 및 필요에 따라 협의를 통한 기타 ISO 26262 관련 산출물 생성 지원 가능",중소기업,전국,기술,예산 소진시까지,한국산업기술시험원,BIZINFO:PBLN_000000000125339
Q06,dev,구미 방산 중소기업의 시험·인증·특허 출원 비용 지원,,,,[경북] 구미 방산혁신클러스터 방산 헬프데스크-지역소재기업 경영ㆍ기술지원 모집 공고,"국방 유무인복합체계 생태계 기반구축을 통한 국방 중소ㆍ벤처기업 성장 및 방위산업 활성화를 위해 추진하는 경북‧구미 방산혁신클러스터 「방산 헬프데스크」의 지역소개기업 경영‧기술지원 프로그램을 안내하오니, 해당 지원을 희망하는 경북ㆍ구미 지역의 중소ㆍ벤처기업의 많은 신청 바랍니다. ☞ 경북ㆍ구미지역 내에 소재(본사, 연구소, 공장, 지사)한 중소ㆍ벤처기업 ☞ 지적재산권 출원, 외부주관 세미나ㆍ교육ㆍ워크숍, 기업 인증, 홍보, 시험경비, 전문기술 등 지원 - 업체당 최대 200만원 ~ 500만원 이내 지원",중소기업,경북,경영,2025-01-02 ~ 2027-12-31,국방기술진흥연구소,BIZINFO:PBLN_000000000103611
